,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
16652,4,3,4.52,Suffield,Connecticut,6078,3589,2006-11-01,979900
16654,5,4,8.12,Winchester,Connecticut,6098,3075,2001-05-31,1175000
16656,2,2,0.11,Springfield,Massachusetts,1104,1224,2002-07-30,225000
16657,3,1,0.11,Westfield,Massachusetts,1085,1248,1998-10-30,235000
16658,3,1,0.15,Springfield,Massachusetts,1104,1080,2005-05-27,227000
16661,3,1,0.29,Enfield,Connecticut,6082,1008,1984-09-17,200000
16662,3,2,0.41,Enfield,Connecticut,6082,1200,1989-12-04,324900
16667,4,2,0.2,Pittsfield,Massachusetts,1201,1712,2009-06-25,129900
16668,9,3,0.2,Enfield,Connecticut,6082,2928,2013-01-28,279500
16670,3,1,0.3,Lanesborough,Massachusetts,1237,1750,2002-11-27,200000
16674,3,1,0.13,Adams,Massachusetts,1220,1642,2000-06-30,115000
16675,2,1,0.22,Hinsdale,Massachusetts,1235,706,1997-03-28,249900
16677,4,5,25.99,Dalton,Massachusetts,1226,4179,1993-05-28,1395000
16679,8,3,0.13,Pittsfield,Massachusetts,1201,2996,2007-05-15,259000
16687,6,2,0.13,Pittsfield,Massachusetts,1201,2060,1996-12-03,169900
16688,6,3,0.17,Pittsfield,Massachusetts,1201,2592,2006-01-04,784900
16691,6,2,0.08,Pittsfield,Massachusetts,1201,2554,2000-05-15,784900
16692,8,4,0.2,Pittsfield,Massachusetts,1201,3904,2005-05-20,230000
16695,2,1,5.95,Colebrook,Connecticut,6021,952,2021-02-09,199900
16696,4,2,0.12,Springfield,Massachusetts,1104,1600,2007-11-05,199900
16697,4,2,0.26,Windsor Locks,Connecticut,6096,2320,2006-12-28,209900
16699,4,2,0.92,Granby,Connecticut,6060,1982,2000-07-17,350000
16704,3,2,2.59,Winchester,Connecticut,6098,1606,2017-10-27,349900
16707,3,2,0.34,East Granby,Connecticut,6026,1512,2016-07-28,295000
16709,3,3,0.48,Windsor Locks,Connecticut,6096,1708,2018-03-23,335000
16710,4,2,0.25,Enfield,Connecticut,6082,1464,2009-07-01,260000
16712,4,5,2.03,Granby,Connecticut,6035,3992,2018-04-30,729900
16714,2,2,0.11,Springfield,Massachusetts,1104,1240,2002-06-03,209000
16715,4,2,27.13,Winchester,Connecticut,6098,2033,2010-05-21,680000
16716,4,1,0.29,Enfield,Connecticut,6082,1512,2019-12-23,280000
16718,7,7,1.0,Great Barrington,Massachusetts,1230,3684,2008-01-24,715000
16719,3,3,0.19,Great Barrington,Massachusetts,1230,1876,2012-11-01,649000
16724,3,2,0.26,Winchester,Connecticut,6098,1654,2009-12-18,169000
16726,4,3,1.4,East Granby,Connecticut,6026,4250,2010-12-13,475000
16727,5,2,0.11,Springfield,Massachusetts,1109,1892,2001-06-21,179900
16729,4,3,1.74,Great Barrington,Massachusetts,1230,2073,2006-08-02,565000
16732,3,2,0.35,Suffield,Connecticut,6078,1864,2021-12-01,359800
16733,5,4,0.5,West Springfield,Massachusetts,1089,5694,1987-05-15,725000
16734,3,3,0.64,Suffield,Connecticut,6078,1481,2013-10-11,345000
16735,2,1,0.11,Springfield,Massachusetts,1104,944,2004-07-06,139900
16736,3,3,0.4,Longmeadow,Massachusetts,1106,2397,1999-07-30,339900
16740,10,4,1.09,East Windsor,Connecticut,6088,4816,2019-07-23,440000
16741,3,2,0.12,Enfield,Connecticut,6082,1056,2009-03-17,209000
16742,3,3,1.03,Suffield,Connecticut,6078,1310,2017-12-18,375000
16743,6,3,0.15,Springfield,Massachusetts,1109,3696,1982-12-20,250000
16744,4,2,0.11,Springfield,Massachusetts,1108,1806,1998-10-30,250000
16747,4,2,0.24,West Springfield,Massachusetts,1089,2002,2019-01-02,349900
16749,4,2,0.3,Enfield,Connecticut,6082,1819,2018-12-20,284900
16750,3,2,0.46,Enfield,Connecticut,6082,1469,2007-04-04,329000
16754,4,3,1.94,Granby,Connecticut,6060,3000,2021-04-19,625000
16755,5,5,0.75,Westfield,Massachusetts,1085,3213,2004-02-13,749900
16756,3,1,0.14,Springfield,Massachusetts,1104,1063,2003-06-25,234900
16758,3,2,2.0,Sandisfield,Massachusetts,1255,1504,2007-04-06,349000
16760,3,2,0.12,Springfield,Massachusetts,1109,1248,1992-12-10,239900
16761,3,2,1.15,Barkhamsted,Connecticut,6063,1440,1992-06-24,299000
16764,3,3,1.8,Canton,Connecticut,6019,1960,2013-08-26,339900
16766,4,1,0.1,Springfield,Massachusetts,1109,1848,1996-04-22,223500
16767,3,3,0.69,Granby,Connecticut,6035,1164,2005-08-03,365000
16768,3,4,0.44,Longmeadow,Massachusetts,1106,2025,2005-05-13,394900
16771,4,4,0.37,Westfield,Massachusetts,1085,2160,1991-08-30,324900
16772,4,2,0.59,Suffield,Connecticut,6078,2091,2004-08-26,399700
16773,3,2,0.46,Enfield,Connecticut,6082,1236,2019-01-15,289900
16777,4,3,0.79,Suffield,Connecticut,6078,2491,1995-10-31,519900
16779,3,2,0.5,Westfield,Massachusetts,1085,1688,2004-07-09,329000
16780,4,2,0.69,Enfield,Connecticut,6082,1974,2017-08-18,375000
16781,3,2,0.63,Enfield,Connecticut,6082,1308,2021-10-13,269900
16785,4,2,0.58,Longmeadow,Massachusetts,1106,1662,2004-05-07,459900
16786,4,2,3.73,Norfolk,Connecticut,6058,2650,1995-01-24,695000
16788,2,1,0.53,Simsbury,Connecticut,6070,722,2012-05-11,200000
16789,2,2,0.88,Sheffield,Massachusetts,1222,1193,1994-04-25,139000
16790,4,4,1.38,Suffield,Connecticut,6078,4089,2002-11-01,827000
16792,3,2,0.76,Windsor Locks,Connecticut,6096,1680,2010-11-03,299900
16796,5,2,0.11,Springfield,Massachusetts,1108,1634,2021-10-12,269000
16797,3,2,0.11,Springfield,Massachusetts,1108,1902,1983-09-20,249900
16799,3,4,1.11,Westfield,Massachusetts,1085,3577,1997-02-28,539000
16800,2,2,3.96,Tyringham,Massachusetts,1264,1716,2012-06-28,589000
16802,5,3,0.59,Westfield,Massachusetts,1085,2287,1989-10-02,324900
16804,4,3,0.39,Longmeadow,Massachusetts,1106,2584,2000-07-03,529900
16806,2,2,0.28,Windsor Locks,Connecticut,6096,947,2021-11-01,247900
16807,3,1,0.22,Windsor Locks,Connecticut,6096,1063,2020-07-27,204900
16809,3,1,0.34,Enfield,Connecticut,6082,1008,2017-10-30,225000
16813,4,3,0.11,Springfield,Massachusetts,1108,1728,2011-11-04,265000
16815,4,2,0.07,Winchester,Connecticut,6098,1334,2005-04-19,199900
16816,5,2,0.64,Suffield,Connecticut,6078,1894,2015-09-14,445000
16819,5,2,0.17,Enfield,Connecticut,6082,1980,2019-12-17,289000
16821,4,3,0.39,Longmeadow,Massachusetts,1106,3264,2009-11-25,699900
16824,7,3,0.11,Springfield,Massachusetts,1109,3035,1978-08-20,70000
16825,3,2,0.75,North Canaan,Connecticut,6018,2219,1990-04-16,420000
16827,3,3,3.1,Barkhamsted,Connecticut,6063,2621,2003-07-22,479900
16828,3,3,1.35,Suffield,Connecticut,6093,3340,2007-07-16,459900
16829,3,2,0.73,Enfield,Connecticut,6082,972,2006-08-18,224000
16834,4,4,2.0,Granby,Connecticut,6060,2371,2018-12-19,475000
16835,3,2,1.36,East Granby,Connecticut,6026,1692,2014-10-21,349900
16839,3,2,0.18,Enfield,Connecticut,6082,1170,1995-03-10,229900
16840,3,1,0.21,West Springfield,Massachusetts,1089,1588,2006-03-31,324900
16842,4,3,2.98,Norfolk,Connecticut,6058,2755,2016-05-05,985000
16844,4,1,0.11,Enfield,Connecticut,6082,1260,2015-10-30,199900
16845,3,2,1.25,Otis,Massachusetts,1253,1792,2005-04-22,409000
16849,4,2,0.48,Windsor Locks,Connecticut,6096,960,2013-05-24,269900
16850,3,1,0.29,Enfield,Connecticut,6082,1008,2003-03-11,239900
16853,3,2,0.41,Longmeadow,Massachusetts,1106,1817,1997-01-17,449900
16854,3,2,2.85,Suffield,Connecticut,6093,2184,2020-06-25,559000
16862,4,3,0.13,Springfield,Massachusetts,1109,1625,2005-11-14,235000
16864,3,1,0.62,Granby,Connecticut,6035,1008,1991-04-01,239900
16866,8,6,0.13,Springfield,Massachusetts,1108,8369,2013-12-31,445000
16868,4,2,0.34,Simsbury,Connecticut,6081,1226,2021-05-03,319700
16872,4,1,0.65,Westfield,Massachusetts,1085,2120,1999-08-31,219900
16874,2,2,1.0,Westfield,Massachusetts,1085,1341,2022-01-05,237900
16875,4,2,0.11,Springfield,Massachusetts,1104,1742,1998-03-27,289900
16884,5,4,0.48,Longmeadow,Massachusetts,1106,3657,2002-04-22,825000
16885,4,4,0.72,Suffield,Connecticut,6078,2736,1988-01-20,629900
16890,5,2,0.06,Enfield,Connecticut,6082,1824,2022-01-13,229900
16893,3,5,298.0,New Marlborough,Massachusetts,1259,4273,2011-01-28,15500000
16898,4,2,0.31,Windsor Locks,Connecticut,6096,1584,1996-02-20,199900
16899,5,3,0.52,Winchester,Connecticut,6098,3117,1995-08-28,299900
16901,6,2,0.14,Enfield,Connecticut,6082,2676,2003-10-31,166259
16903,4,2,0.14,Springfield,Massachusetts,1104,1399,2007-07-09,225000
16904,6,2,0.14,Springfield,Massachusetts,1108,2508,2009-12-17,190000
16906,3,3,1.07,Suffield,Connecticut,6078,1630,2021-03-31,419900
16907,2,2,0.29,Enfield,Connecticut,6082,1056,2012-10-10,199900
16908,6,2,0.62,Russell,Massachusetts,1071,2520,2016-08-12,250000
16911,3,1,0.06,Winchester,Connecticut,6098,1063,2007-03-05,139900
16913,4,3,0.12,Springfield,Massachusetts,1104,1360,2014-03-31,284999
16915,4,2,0.22,Enfield,Connecticut,6082,1536,2019-10-17,245000
16917,4,2,0.19,Enfield,Connecticut,6082,1982,2022-01-19,269900
16924,3,2,0.18,Great Barrington,Massachusetts,1230,1634,2004-11-19,529000
16929,4,4,0.62,Longmeadow,Massachusetts,1106,2712,2016-04-19,699900
16955,3,2,0.95,North Adams,Massachusetts,1247,1200,2009-05-28,179900
16971,3,2,0.37,North Adams,Massachusetts,1247,1440,1989-03-15,249000
16980,4,1,0.28,North Adams,Massachusetts,1247,1357,2006-01-12,185000
16998,3,2,0.14,North Adams,Massachusetts,1247,1525,1987-08-26,85000
17017,4,3,2.5,Florida,Massachusetts,1247,2351,2012-03-19,599000
17041,6,3,0.21,North Adams,Massachusetts,1247,4742,2003-05-27,450000
17070,3,2,4.0,Hubbardston,Massachusetts,1452,2284,1994-11-28,179500
17071,3,3,0.34,Palmer,Massachusetts,1069,3390,2002-01-25,480000
17072,4,4,0.23,Ware,Massachusetts,1082,2145,1990-03-05,180000
17074,3,4,1.4,Wilbraham,Massachusetts,1095,4936,2009-05-15,1249000
17075,4,2,0.08,Ware,Massachusetts,1082,1884,2000-10-25,169900
17076,3,3,14.88,Westminster,Massachusetts,1473,4342,1999-02-08,899900
17078,3,3,1.2,Palmer,Massachusetts,1069,2370,2005-12-13,465000
17082,5,4,0.16,Ware,Massachusetts,1082,4341,2006-05-04,229900
17083,2,1,1.3,Westminster,Massachusetts,1473,895,2010-11-01,315000
17085,3,1,3.06,Oakham,Massachusetts,1068,864,2002-04-12,300000
17091,4,2,0.05,Ware,Massachusetts,1082,3396,2005-06-27,179999
17100,4,2,0.35,Ware,Massachusetts,1082,1965,2004-07-09,205000
17101,4,1,0.85,Ware,Massachusetts,1082,1921,2005-06-17,234900
17110,3,2,0.62,West Brookfield,Massachusetts,1585,1650,1999-04-16,329900
17111,4,2,0.15,Palmer,Massachusetts,1069,1922,2021-09-20,189000
17112,4,2,3.25,Ware,Massachusetts,1082,2200,1991-05-08,399000
17116,8,3,0.39,Palmer,Massachusetts,1069,4841,2015-05-11,335000
17118,5,4,1.99,Wilbraham,Massachusetts,1095,6011,2007-10-19,1150000
17119,4,3,0.9,Wilbraham,Massachusetts,1095,2507,2005-08-01,475000
17125,6,2,0.56,West Brookfield,Massachusetts,1585,2976,1998-07-28,289900
17126,3,3,0.14,West Brookfield,Massachusetts,1585,2600,2005-07-29,799900
17127,2,1,0.32,North Brookfield,Massachusetts,1535,915,2006-09-01,369900
17131,3,3,0.15,Plainville,Connecticut,6062,2337,2020-09-17,379900
17138,4,3,2.07,New Hartford,Connecticut,6057,2500,2021-05-14,549900
17141,3,2,0.11,Plainville,Connecticut,6062,1284,2002-06-26,159900
17144,4,5,2.02,Avon,Connecticut,6001,5991,2007-01-19,599900
17145,3,2,1.3,Hancock,Massachusetts,1237,1888,2009-05-15,490000
17149,4,3,1.17,Simsbury,Connecticut,6092,2500,2021-05-19,499900
17151,4,5,2.3,Burlington,Connecticut,6013,3319,1991-05-20,773261
17156,4,4,1.62,Burlington,Connecticut,6013,3134,2014-07-02,682469
17160,4,3,0.58,Canton,Connecticut,6019,2352,2004-03-15,375000
17161,3,1,0.14,Plainville,Connecticut,6062,1238,2003-11-25,169900
17164,5,8,9.07,Farmington,Connecticut,6032,10823,1999-02-01,3850000
17168,4,7,2.25,Avon,Connecticut,6001,7422,1988-06-06,1250000
17169,4,3,2.27,Canton,Connecticut,6019,3011,2020-09-10,649000
17176,3,2,0.5,Plainville,Connecticut,6062,2164,2009-12-23,170000
17185,4,1,0.24,Pittsfield,Massachusetts,1201,1350,1996-01-31,179900
17193,4,3,0.29,Pittsfield,Massachusetts,1201,2511,2008-06-09,219900
17199,4,4,1.06,Farmington,Connecticut,6032,3753,2020-07-07,849900
17209,4,5,0.63,Farmington,Connecticut,6032,3570,2014-02-28,749900
17210,3,2,0.33,Canton,Connecticut,6019,1324,2005-12-01,179900
17217,5,3,1.11,Canton,Connecticut,6019,3348,1989-11-09,474900
17226,3,3,0.35,Bristol,Connecticut,6010,1565,2000-02-14,374900
17231,4,3,1.09,Simsbury,Connecticut,6070,2902,1997-08-15,400000
17238,3,3,0.28,Plainville,Connecticut,6062,1478,1997-03-04,349900
17240,3,2,0.44,New Hartford,Connecticut,6057,1491,2020-10-13,224550
17251,1,4,4.2,Williamstown,Massachusetts,1267,9800,1992-09-30,579900
17253,3,3,0.52,Farmington,Connecticut,6032,1714,2006-04-11,492000
17259,3,2,0.08,Pittsfield,Massachusetts,1201,1120,2001-08-30,149900
17265,4,2,1.23,Burlington,Connecticut,6013,1613,2021-03-01,369000
17266,4,5,115.0,Avon,Connecticut,6001,6964,1987-12-28,5995000
17267,3,3,1.52,Burlington,Connecticut,6013,1402,2019-07-08,449600
17268,5,5,0.92,Avon,Connecticut,6001,3826,1997-08-22,630000
17270,2,1,0.18,Pittsfield,Massachusetts,1201,1040,2007-11-28,217900
17271,8,2,0.26,Pittsfield,Massachusetts,1201,2016,1987-12-03,139900
17275,5,2,0.24,North Adams,Massachusetts,1247,2623,2004-01-23,119900
17280,3,2,0.37,Bristol,Connecticut,6010,1338,2006-11-06,175000
17281,4,2,0.24,Plainville,Connecticut,6062,1530,2009-11-13,199900
17284,3,2,0.21,Pittsfield,Massachusetts,1201,1230,2008-08-11,165000
17287,3,3,1.5,Canton,Connecticut,6019,2075,1990-06-06,359900
17290,3,2,0.08,North Adams,Massachusetts,1247,1950,2004-07-30,149900
17293,4,2,1.21,Avon,Connecticut,6001,1952,1989-05-31,400000
17294,3,3,0.54,Farmington,Connecticut,6085,2202,2009-08-31,499900
17300,4,3,0.73,Simsbury,Connecticut,6089,2962,2005-04-08,624900
17305,4,3,0.55,Farmington,Connecticut,6032,3508,2012-01-10,799900
17308,3,1,0.32,Pittsfield,Massachusetts,1201,1105,1987-08-27,59900
17314,7,6,1.4,New Hartford,Connecticut,6057,4352,2020-10-07,500000
17315,3,3,4.48,Simsbury,Connecticut,6092,2157,1991-04-03,389900
17316,3,2,0.21,Plainville,Connecticut,6062,1395,2009-10-14,204900
17317,2,2,1.2,New Hartford,Connecticut,6057,1396,2008-07-31,264800
17319,4,2,0.37,Bristol,Connecticut,6010,2352,2013-05-28,339900
17322,4,3,1.62,Canton,Connecticut,6019,2893,2020-01-13,450000
17323,4,3,0.71,Avon,Connecticut,6001,2341,2011-07-13,479900
17325,4,3,0.57,Simsbury,Connecticut,6070,2000,2018-07-19,399900
17329,5,5,1.2,Simsbury,Connecticut,6070,3856,2012-07-03,799900
17330,4,4,0.74,Avon,Connecticut,6001,3400,2002-10-08,699900
17331,6,3,0.26,Pittsfield,Massachusetts,1201,2800,2007-06-12,285000
17332,4,6,2.13,Farmington,Connecticut,6032,5460,2010-08-03,1299000
17333,4,4,3.5,Avon,Connecticut,6001,4632,2017-06-14,1199000
17339,2,2,0.46,Farmington,Connecticut,6085,768,2013-02-27,237500
17340,4,4,0.65,Farmington,Connecticut,6032,2743,1997-07-01,475000
17347,3,3,0.94,Bloomfield,Connecticut,6002,2222,2018-09-13,379900
17350,3,3,1.0,Simsbury,Connecticut,6070,2180,2012-07-20,395000
17352,3,3,1.14,Simsbury,Connecticut,6070,2219,2018-04-12,400000
17355,4,3,0.84,Avon,Connecticut,6001,2614,1997-07-28,499000
17356,4,2,0.41,Williamstown,Massachusetts,1267,1545,2006-04-07,549000
17358,4,2,0.48,Avon,Connecticut,6001,1729,2019-05-23,400000
17364,4,5,1.5,Bloomfield,Connecticut,6002,3004,2006-06-29,650000
17367,3,3,2.09,Simsbury,Connecticut,6092,1307,1987-10-01,325000
17374,4,3,2.0,New Hartford,Connecticut,6057,2459,2015-06-29,525000
17376,4,2,1.7,New Hartford,Connecticut,6057,1673,2018-07-09,309900
17378,4,2,0.32,Plainville,Connecticut,6062,1593,2017-06-26,244900
17380,2,2,3.8,Clarksburg,Massachusetts,1247,1215,1996-07-12,315000
17381,2,2,0.66,Avon,Connecticut,6001,1824,2018-06-25,399900
17382,4,4,0.61,Simsbury,Connecticut,6070,2391,2012-07-02,400000
17383,5,4,2.16,Canton,Connecticut,6019,3713,1987-02-23,539000
17387,4,3,0.76,Pittsfield,Massachusetts,1201,2582,2009-05-22,589900
17398,3,1,0.16,Plainville,Connecticut,6062,912,2006-10-03,140000
17400,3,3,1.3,Farmington,Connecticut,6032,2512,2006-01-13,474000
17401,3,5,1.04,Farmington,Connecticut,6085,3371,1993-08-18,589000
17407,4,4,0.69,Farmington,Connecticut,6032,3096,2016-12-14,575000
17408,3,2,0.47,Plainville,Connecticut,6062,1130,2022-02-23,239900
17410,4,5,2.01,Avon,Connecticut,6001,2888,2002-01-16,519900
17411,3,3,0.28,Farmington,Connecticut,6032,1132,2020-01-16,339900
17412,4,3,1.02,Avon,Connecticut,6001,2380,1987-06-19,499000
17414,1,1,1.33,New Hartford,Connecticut,6057,461,2019-07-24,224500
17419,4,3,0.77,Simsbury,Connecticut,6070,2468,2021-10-18,400000
17420,3,1,0.3,Bristol,Connecticut,6010,1056,2005-07-26,225000
17421,3,2,0.28,Bristol,Connecticut,6010,1094,1994-07-29,299900
17422,4,3,0.45,Williamstown,Massachusetts,1267,2822,2005-08-01,700000
17423,3,1,0.26,Bristol,Connecticut,6010,912,2010-04-14,199900
17431,3,1,0.17,Simsbury,Connecticut,6070,1248,1997-04-15,229900
17433,4,2,0.22,Pittsfield,Massachusetts,1201,1870,2002-01-04,159900
17439,4,3,1.0,Plainville,Connecticut,6062,2682,2014-04-01,400000
17440,3,2,0.65,Farmington,Connecticut,6032,1200,2019-07-30,329000
17442,3,3,1.1,Avon,Connecticut,6001,1806,2010-07-14,419999
17446,4,6,34.0,Williamstown,Massachusetts,1267,7289,1999-11-12,3200000
17448,5,7,2.07,Simsbury,Connecticut,6092,5556,2016-06-21,995000
17449,5,3,0.92,Simsbury,Connecticut,6089,2672,1998-08-07,375000
17450,7,5,2.61,Avon,Connecticut,6001,4920,2017-02-28,1750000
17452,6,4,0.22,Pittsfield,Massachusetts,1201,2448,2002-08-12,175000
17461,5,5,1.94,Farmington,Connecticut,6032,4547,1996-01-05,969900
17462,3,2,0.26,Plainville,Connecticut,6062,1512,2007-02-01,325000
17463,4,2,0.21,Plainville,Connecticut,6062,1827,2007-08-08,250000
17473,3,2,0.17,Pittsfield,Massachusetts,1201,1144,2007-09-06,119900
17475,4,3,2.3,Canton,Connecticut,6019,2608,2017-03-16,390000
17480,2,1,0.23,Plainville,Connecticut,6062,798,2021-10-21,199900
17488,4,6,1.94,Farmington,Connecticut,6032,3720,2006-04-17,799000
17489,4,5,2.7,Farmington,Connecticut,6032,4313,2017-08-29,899900
17494,5,7,1.07,Avon,Connecticut,6001,5148,2019-07-08,1195000
17495,2,2,0.18,Pittsfield,Massachusetts,1201,1455,1986-01-31,159000
17496,6,6,1.86,Avon,Connecticut,6001,3674,1993-08-16,699999
17497,4,4,0.47,Farmington,Connecticut,6032,3100,2012-06-01,675000
17504,3,1,2.8,Clarksburg,Massachusetts,1247,1520,2009-02-17,126000
17505,4,2,0.18,Pittsfield,Massachusetts,1201,2023,2007-06-22,213900
17512,3,2,0.42,Avon,Connecticut,6001,1650,2013-05-01,379900
17513,3,3,0.21,Farmington,Connecticut,6032,1901,2003-05-02,439000
17515,3,3,2.41,Canton,Connecticut,6019,2318,2004-08-27,415990
17516,3,2,0.77,Canton,Connecticut,6019,1196,1997-07-10,300000
17517,4,2,0.46,Farmington,Connecticut,6032,1516,2019-02-15,359000
17518,3,3,0.35,Bristol,Connecticut,6010,1744,2016-12-28,309900
17520,6,9,4.64,Avon,Connecticut,6001,9700,2009-06-01,2849900
17522,3,2,0.35,Bristol,Connecticut,6010,1190,2003-07-02,350000
17528,2,2,0.15,Plainville,Connecticut,6062,864,2015-05-05,185000
17531,3,1,0.11,North Adams,Massachusetts,1247,1548,1995-06-15,229000
17537,4,4,3.34,Lee,Massachusetts,1238,3381,2008-07-28,599000
17538,2,1,0.23,Plainville,Connecticut,6062,1201,2014-10-27,185900
17543,5,3,0.98,Farmington,Connecticut,6032,2500,1987-10-19,499900
17544,3,2,0.41,Burlington,Connecticut,6013,1242,1990-07-03,299900
17545,4,3,0.36,Bristol,Connecticut,6010,2400,2020-02-06,384900
17550,4,4,2.0,Simsbury,Connecticut,6070,3723,2019-10-01,799000
17551,4,4,1.35,Avon,Connecticut,6001,2512,2015-09-29,439000
17556,5,5,1.83,Avon,Connecticut,6001,4642,2013-11-19,929995
17557,8,8,0.92,Simsbury,Connecticut,6089,4951,2001-04-16,725000
17558,7,7,1.16,Farmington,Connecticut,6032,7180,2007-08-08,1395000
17559,4,2,0.34,Plainville,Connecticut,6062,1920,2000-06-20,329000
17570,3,3,1.04,Burlington,Connecticut,6013,1702,2011-04-01,368000
17571,3,3,1.69,Avon,Connecticut,6001,2440,2018-05-29,424900
17573,3,2,1.44,New Hartford,Connecticut,6057,1440,2008-05-05,775000
17579,3,2,0.27,Plainville,Connecticut,6062,1246,2015-11-02,249900
17582,6,2,0.16,Pittsfield,Massachusetts,1201,2220,2008-06-23,784900
17586,8,4,0.42,Pittsfield,Massachusetts,1201,3752,2003-03-25,275000
17591,4,2,0.93,Clarksburg,Massachusetts,1247,1404,2009-02-25,249900
17593,2,1,1.0,Clarksburg,Massachusetts,1247,672,1999-02-01,59900
17594,3,3,1.91,Plainville,Connecticut,6062,2456,2018-11-15,449000
17600,3,3,1.06,Bloomfield,Connecticut,6002,2408,2010-04-06,374990
17609,3,2,0.35,Farmington,Connecticut,6085,2108,2020-06-29,399000
17613,3,2,0.3,Bristol,Connecticut,6010,1711,2017-01-03,299900
17615,3,2,0.8,Canton,Connecticut,6019,2046,1992-02-28,359000
17616,4,3,0.98,Simsbury,Connecticut,6070,2260,1993-06-16,469900
17617,3,2,0.58,Simsbury,Connecticut,6070,1762,2019-02-04,379000
17619,4,3,0.97,Simsbury,Connecticut,6092,2735,2002-08-30,545000
17620,3,2,0.35,Bristol,Connecticut,6010,922,1998-11-13,269900
17621,4,3,0.92,Simsbury,Connecticut,6070,1916,2021-09-13,424900
17623,3,1,0.35,Bristol,Connecticut,6010,1144,2004-05-03,269900
17629,5,3,0.51,Pittsfield,Massachusetts,1201,5023,1987-10-19,699900
17632,3,3,0.34,Plainville,Connecticut,6062,1556,2000-11-03,289900
17633,2,1,0.49,Avon,Connecticut,6001,1024,2020-06-09,239000
17641,5,3,0.86,Simsbury,Connecticut,6092,1768,2005-12-22,400000
17646,4,5,0.7,Avon,Connecticut,6001,3620,2003-06-05,699900
17647,3,2,0.41,Williamstown,Massachusetts,1267,1684,2001-10-05,359900
17655,3,1,0.7,Simsbury,Connecticut,6070,978,2005-04-11,214900
17658,3,2,0.18,Burlington,Connecticut,6013,912,1999-12-02,239000
