,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
339556,3,2,0.02,Drexel Hill,Pennsylvania,19026,1780,2018-11-14,275000
339557,4,3,0.14,Blackwood,New Jersey,8012,1670,,349900
339558,3,2,0.02,Newtown Square,Pennsylvania,19073,2200,,729990
339559,3,2,0.02,Newtown Square,Pennsylvania,19073,2200,,866025
339562,3,2,0.09,Crum Lynne,Pennsylvania,19022,2443,2004-03-02,179500
339564,4,3,1.0,Newfield,New Jersey,8344,2375,2022-01-28,375000
339565,2,1,0.04,Sharon Hill,Pennsylvania,19079,655,,79900
339567,4,2,0.05,Upper Darby,Pennsylvania,19082,1570,1997-09-08,110000
339568,3,1,0.02,Philadelphia,Pennsylvania,19143,1040,,125900
339569,3,2,0.02,Philadelphia,Pennsylvania,19146,1024,2021-01-06,235000
339570,3,1,0.02,Philadelphia,Pennsylvania,19143,1194,1990-12-20,139000
339571,3,2,0.02,Philadelphia,Pennsylvania,19143,1320,2018-10-09,169900
339572,3,1,0.07,Norwood,Pennsylvania,19074,1524,2005-12-20,134900
339573,3,1,0.04,Brookhaven,Pennsylvania,19015,1101,1987-01-28,118000
339574,3,1,0.05,Darby,Pennsylvania,19023,1328,2021-02-17,182500
339575,3,2,0.17,Broomall,Pennsylvania,19008,1542,1998-12-21,364900
339576,3,1,0.02,Philadelphia,Pennsylvania,19143,1122,2010-11-15,179000
339577,3,1,0.02,Philadelphia,Pennsylvania,19143,828,2018-05-18,169900
339579,3,1,0.03,Philadelphia,Pennsylvania,19139,1260,2018-11-14,115900
339580,3,1,0.02,Philadelphia,Pennsylvania,19143,1062,2018-05-18,159900
339581,3,1,0.03,Philadelphia,Pennsylvania,19142,1432,2019-03-20,159900
339582,5,9,5.4,Malvern,Pennsylvania,19355,13356,1996-05-23,2950000
339583,3,2,1.5,Newfield,New Jersey,8344,1864,,399900
339584,3,1,0.02,Philadelphia,Pennsylvania,19142,1025,2019-03-19,159900
339588,4,2,0.65,Ridley Park,Pennsylvania,19078,2423,1992-06-11,299000
339589,3,1,0.03,Upper Darby,Pennsylvania,19082,1056,2006-09-20,149990
339590,3,1,0.02,Philadelphia,Pennsylvania,19142,992,2002-09-12,139000
339594,3,2,0.09,Philadelphia,Pennsylvania,19151,1120,1995-06-28,210000
339595,4,3,0.13,Broomall,Pennsylvania,19008,2302,2022-03-17,549900
339596,3,1,0.02,Philadelphia,Pennsylvania,19145,986,1987-05-13,140000
339597,4,2,0.03,Philadelphia,Pennsylvania,19143,1339,1999-06-28,249000
339598,3,1,0.15,Folcroft,Pennsylvania,19032,1088,1981-10-21,199900
339601,5,4,0.2,Havertown,Pennsylvania,19083,2375,2018-06-29,549999
339602,3,1,0.04,Darby,Pennsylvania,19023,1033,,105000
339604,3,1,0.03,Philadelphia,Pennsylvania,19142,960,,119900
339605,4,1,0.26,Woodbury,New Jersey,8096,1085,2019-03-01,235000
339606,3,1,0.05,Chester,Pennsylvania,19013,1088,1996-06-04,80000
339607,3,1,0.02,Philadelphia,Pennsylvania,19145,1008,2021-07-01,325000
339609,3,1,0.04,Upper Darby,Pennsylvania,19082,1152,2007-01-04,40000
339612,3,1,0.19,Secane,Pennsylvania,19018,1300,2022-03-25,209900
339613,3,4,0.02,Philadelphia,Pennsylvania,19145,1140,2016-10-20,314900
339614,3,1,0.04,Clifton Heights,Pennsylvania,19018,1152,1994-07-08,164900
339616,3,2,0.03,Philadelphia,Pennsylvania,19142,1044,2002-11-20,80000
339617,6,2,0.1,Woodbury,New Jersey,8096,2442,1990-10-09,239900
339618,4,1,0.09,Havertown,Pennsylvania,19083,1483,2006-10-24,375000
339619,4,2,0.21,Williamstown,New Jersey,8094,898,,250000
339620,3,1,0.02,Philadelphia,Pennsylvania,19145,972,1986-08-08,150000
339621,3,2,0.02,Philadelphia,Pennsylvania,19145,1450,2004-10-26,219000
339622,3,3,0.1,Philadelphia,Pennsylvania,19153,1360,2000-10-19,690000
339630,3,2,0.08,Glenolden,Pennsylvania,19036,1576,2005-10-27,199900
339632,4,3,0.16,Secane,Pennsylvania,19018,2620,1995-09-18,350000
339633,5,3,0.48,Broomall,Pennsylvania,19008,2462,1983-12-05,650000
339635,3,1,0.13,Secane,Pennsylvania,19018,1294,,254900
339636,4,3,0.24,Blackwood,New Jersey,8012,2092,2000-01-07,300000
339637,3,1,0.03,Darby,Pennsylvania,19023,1182,,99900
339640,3,1,0.12,Sicklerville,New Jersey,8081,1162,1986-08-04,135000
339642,2,2,0.03,Philadelphia,Pennsylvania,19148,1020,,309900
339644,3,2,0.02,Philadelphia,Pennsylvania,19143,1381,2018-10-18,199000
339646,4,2,0.03,Darby,Pennsylvania,19023,1394,2020-06-16,119900
339647,3,1,0.55,Malaga,New Jersey,8328,1119,2021-07-16,239900
339648,3,1,0.03,Philadelphia,Pennsylvania,19142,960,2020-01-10,99999
339650,4,1,0.02,Philadelphia,Pennsylvania,19143,1260,,150000
339651,3,1,0.05,Folcroft,Pennsylvania,19032,1088,2005-08-30,115000
339652,3,1,0.02,Philadelphia,Pennsylvania,19143,1024,2020-04-01,125000
339653,3,1,0.22,Sicklerville,New Jersey,8081,1124,2020-05-26,225000
339655,4,4,0.1,Newtown Square,Pennsylvania,19073,2575,,759000
339658,4,5,1.0,Broomall,Pennsylvania,19008,4200,1989-03-06,849000
339659,5,4,0.05,Philadelphia,Pennsylvania,19143,3244,1987-05-19,475000
339662,4,2,0.04,Clifton Heights,Pennsylvania,19018,1152,,165000
339663,3,2,0.03,Philadelphia,Pennsylvania,19142,1045,2003-10-29,199900
339665,3,3,0.04,Philadelphia,Pennsylvania,19143,1856,,325000
339666,3,3,0.02,Philadelphia,Pennsylvania,19145,2500,2020-10-07,389900
339667,3,2,0.02,Philadelphia,Pennsylvania,19143,1350,2021-01-20,228500
339670,3,1,0.04,Upper Darby,Pennsylvania,19082,1278,2006-06-29,179900
339671,3,3,0.02,Philadelphia,Pennsylvania,19143,1588,,239000
339672,3,2,0.06,Glenolden,Pennsylvania,19036,1184,2004-01-08,244500
339674,3,3,0.03,Philadelphia,Pennsylvania,19145,1123,2017-12-06,339900
339675,3,3,0.02,Philadelphia,Pennsylvania,19145,1440,2014-12-17,375000
339676,3,1,0.02,Philadelphia,Pennsylvania,19142,1290,2018-03-12,120001
339677,3,1,0.04,Folcroft,Pennsylvania,19032,1196,2000-04-19,129900
339678,3,1,0.03,Philadelphia,Pennsylvania,19142,960,2010-06-11,117000
339679,3,1,0.02,Philadelphia,Pennsylvania,19143,1260,1985-11-20,247000
339680,3,1,0.03,Philadelphia,Pennsylvania,19143,972,,125000
339681,2,1,0.04,Upper Darby,Pennsylvania,19082,832,2008-07-18,134900
339682,3,1,0.02,Philadelphia,Pennsylvania,19145,1068,1988-02-17,150000
339683,4,3,0.33,Ardmore,Pennsylvania,19003,2960,,669000
339684,3,2,0.04,Philadelphia,Pennsylvania,19143,1230,2007-08-13,220000
339685,3,2,0.02,Newtown Square,Pennsylvania,19073,2200,,764903
339689,3,2,0.08,Drexel Hill,Pennsylvania,19026,2000,2015-09-25,210000
339690,3,2,0.03,Philadelphia,Pennsylvania,19145,1728,2017-06-14,449900
339691,3,4,0.04,Philadelphia,Pennsylvania,19143,2700,2020-11-24,549900
339692,3,2,0.22,Broomall,Pennsylvania,19008,1504,2021-05-27,394900
339693,6,3,0.17,Drexel Hill,Pennsylvania,19026,3350,1985-10-18,415000
339694,4,2,0.03,Philadelphia,Pennsylvania,19142,1024,2006-11-01,155000
339695,8,5,0.11,Chester,Pennsylvania,19013,3212,2019-11-27,549900
339696,4,3,0.09,Yeadon,Pennsylvania,19050,1331,2006-08-08,189900
339698,5,8,1.25,Villanova,Pennsylvania,19085,10376,2016-12-16,2750000
339699,3,1,0.02,Philadelphia,Pennsylvania,19142,960,2005-01-28,172900
339700,3,2,0.13,Brookhaven,Pennsylvania,19015,1600,2006-12-28,249900
339702,3,2,0.02,Upper Darby,Pennsylvania,19082,1227,2022-03-22,145000
339703,2,3,0.02,Philadelphia,Pennsylvania,19146,1527,2007-02-07,224900
339704,3,2,0.02,Philadelphia,Pennsylvania,19145,1151,2015-07-27,270000
339705,3,1,0.03,Philadelphia,Pennsylvania,19153,1028,2021-12-20,239900
339707,6,1,0.11,Chester,Pennsylvania,19013,1800,,44900
339708,3,1,0.04,Chester,Pennsylvania,19013,1659,1997-02-13,129000
339709,3,1,0.05,Upper Darby,Pennsylvania,19082,1358,,225000
339710,3,1,0.04,Philadelphia,Pennsylvania,19145,1144,2018-05-08,220000
339711,3,1,0.02,Philadelphia,Pennsylvania,19148,960,2018-03-14,269000
339712,3,1,0.02,Philadelphia,Pennsylvania,19143,1040,,175000
339713,2,1,0.02,Philadelphia,Pennsylvania,19146,896,2009-09-28,135000
339714,2,1,0.02,Philadelphia,Pennsylvania,19145,839,2007-06-14,229999
339715,5,1,0.04,Philadelphia,Pennsylvania,19143,2260,,190000
339718,3,2,0.02,Darby,Pennsylvania,19023,1338,2021-11-17,165000
339720,4,2,0.07,Collingdale,Pennsylvania,19023,1642,1980-09-19,249900
339721,2,1,0.02,Media,Pennsylvania,19063,728,,89000
339723,3,1,0.04,Philadelphia,Pennsylvania,19142,1150,2006-12-26,169900
339724,3,2,0.03,Darby,Pennsylvania,19023,1152,2022-03-02,169900
339725,3,1,0.11,Marcus Hook,Pennsylvania,19061,1063,2002-07-02,160000
339726,3,2,0.3,Sicklerville,New Jersey,8081,1600,1989-10-31,259000
339727,2,1,0.02,Philadelphia,Pennsylvania,19145,1502,2001-10-04,434000
339728,3,1,0.06,Woodbury,New Jersey,8096,1110,2014-05-06,125000
339729,3,2,0.02,Philadelphia,Pennsylvania,19145,896,2009-04-15,229900
339730,3,2,0.02,Philadelphia,Pennsylvania,19143,990,,205000
339731,3,2,0.02,Philadelphia,Pennsylvania,19143,1333,2018-11-09,195000
339733,3,1,0.12,Aldan,Pennsylvania,19018,1380,2022-03-31,200000
339734,2,2,0.02,Philadelphia,Pennsylvania,19145,1020,2007-08-15,334900
339735,3,2,0.02,Philadelphia,Pennsylvania,19145,1216,2021-12-14,335000
339736,4,3,0.04,Philadelphia,Pennsylvania,19143,2100,2021-03-30,294900
339737,3,1,0.02,Philadelphia,Pennsylvania,19143,1099,2017-08-29,150000
339738,3,2,0.02,Philadelphia,Pennsylvania,19145,1026,2014-04-14,299900
339739,3,1,0.02,Upper Darby,Pennsylvania,19082,1248,2019-05-30,155000
339740,3,1,0.16,Chester,Pennsylvania,19013,1303,,150000
339741,4,4,1.0,Brookhaven,Pennsylvania,19015,3500,2008-10-07,750000
339742,3,2,0.02,Philadelphia,Pennsylvania,19143,1260,2019-09-06,249000
339743,3,1,0.02,Philadelphia,Pennsylvania,19145,1036,2020-09-23,160000
339744,6,7,0.94,Devon,Pennsylvania,19333,9087,2007-07-30,1795000
339745,3,3,0.28,Havertown,Pennsylvania,19083,2120,2019-12-17,475000
339746,3,2,0.02,Philadelphia,Pennsylvania,19145,1004,2011-11-22,215000
339747,3,3,2.01,Blackwood,New Jersey,8012,2276,1993-12-14,2200000
339748,4,3,0.86,Blackwood,New Jersey,8012,2960,,2200000
339749,4,4,0.98,Blackwood,New Jersey,8012,2363,,2200000
339753,3,2,0.21,Broomall,Pennsylvania,19008,1396,,340000
339754,2,2,0.05,Blackwood,New Jersey,8012,1332,2022-03-11,240000
339756,3,3,0.05,Paoli,Pennsylvania,19301,2020,2017-12-05,425000
339757,2,3,0.03,Upper Darby,Pennsylvania,19082,2264,,265000
339758,3,2,0.02,Philadelphia,Pennsylvania,19142,1170,2001-06-08,108090
339761,5,9,4.8,Malvern,Pennsylvania,19355,14194,2005-07-21,3950000
339762,3,3,0.03,Philadelphia,Pennsylvania,19143,1600,2019-03-22,289900
339763,5,8,17.7,Berwyn,Pennsylvania,19312,12000,1987-10-01,2895000
339764,3,1,0.03,Chester,Pennsylvania,19013,1232,,75000
339765,3,1,0.02,Philadelphia,Pennsylvania,19142,900,,99900
339766,3,1,0.03,Chester,Pennsylvania,19013,1008,1988-07-07,65000
339767,3,2,0.03,Philadelphia,Pennsylvania,19143,1230,,289999
339769,3,2,0.03,Sharon Hill,Pennsylvania,19079,1240,2007-10-10,160000
339771,6,4,0.1,Upper Darby,Pennsylvania,19082,2795,2021-08-03,419900
339772,2,2,0.02,Philadelphia,Pennsylvania,19143,900,,237500
339774,6,3,0.3,Blackwood,New Jersey,8012,2209,,350000
339775,3,2,0.02,Philadelphia,Pennsylvania,19145,1500,1991-11-06,279900
339776,3,1,0.02,Philadelphia,Pennsylvania,19145,1032,2013-10-28,140000
339777,3,1,0.02,Philadelphia,Pennsylvania,19145,1278,,250000
339778,5,5,0.62,Villanova,Pennsylvania,19085,4720,,3110000
339779,3,3,0.07,Newtown Square,Pennsylvania,19073,2220,2021-08-07,450000
339781,3,1,0.35,Newfield,New Jersey,8344,1102,1979-08-10,139900
339782,3,2,0.03,Philadelphia,Pennsylvania,19153,960,2008-04-30,87000
339784,3,2,0.14,Lansdowne,Pennsylvania,19050,2034,2012-09-24,230000
339786,3,3,0.05,Folcroft,Pennsylvania,19032,1296,2007-11-08,179900
339787,3,1,0.02,Philadelphia,Pennsylvania,19142,1024,2022-02-15,85000
339789,4,2,0.06,Darby,Pennsylvania,19023,1512,2013-09-25,125500
339790,4,2,0.06,Springfield,Pennsylvania,19064,1661,2004-06-29,285000
339792,3,1,0.03,Philadelphia,Pennsylvania,19142,1040,2003-09-03,150000
339793,3,1,0.04,Drexel Hill,Pennsylvania,19026,1152,1988-11-30,189999
339794,9,17,2.4,Malvern,Pennsylvania,19355,22452,2006-04-18,9875000
339795,3,1,0.03,Philadelphia,Pennsylvania,19142,960,1989-09-25,109000
339796,4,4,0.02,Berwyn,Pennsylvania,19312,2280,2018-07-25,650000
339798,3,2,0.02,Philadelphia,Pennsylvania,19143,1062,2022-03-22,209999
339800,4,2,0.14,Media,Pennsylvania,19063,1842,2015-07-28,439000
339801,3,1,0.03,Philadelphia,Pennsylvania,19143,1024,1988-01-20,129900
339802,2,1,0.03,Upper Darby,Pennsylvania,19082,851,2005-07-01,119000
339803,4,4,3.75,Glen Mills,Pennsylvania,19342,4288,1997-06-02,819900
339804,4,3,0.2,Westville,New Jersey,8093,1840,2017-02-09,215000
339806,3,4,0.02,Philadelphia,Pennsylvania,19145,3200,,1225000
339807,8,4,0.07,Westville,New Jersey,8093,3588,,325000
339808,3,4,0.02,Philadelphia,Pennsylvania,19145,3200,,1250000
339809,4,4,0.22,Media,Pennsylvania,19063,3500,,1495000
339816,3,1,0.08,Sicklerville,New Jersey,8081,1008,2005-09-21,95900
339820,3,2,0.07,Norwood,Pennsylvania,19074,1260,,165000
339824,4,2,0.22,West Deptford,New Jersey,8096,1689,2007-05-14,240000
339826,4,3,0.09,Glenolden,Pennsylvania,19036,1848,2019-05-15,250000
339830,3,1,0.02,Philadelphia,Pennsylvania,19145,1550,,179900
339832,4,3,0.46,Paoli,Pennsylvania,19301,1772,2020-07-08,724900
339833,4,1,0.02,Philadelphia,Pennsylvania,19143,1140,1990-05-11,144900
339857,3,1,0.03,Upper Darby,Pennsylvania,19082,1060,2010-08-04,147000
339858,4,1,2.5,Malvern,Pennsylvania,19355,2452,2021-10-25,625000
339861,3,2,0.02,Philadelphia,Pennsylvania,19143,1550,2006-02-08,339900
339865,5,4,0.15,Sicklerville,New Jersey,8081,1832,2020-03-25,465000
339866,4,2,0.34,Sicklerville,New Jersey,8081,1407,2015-11-30,289000
339868,3,3,0.02,Newtown Square,Pennsylvania,19073,2200,,839520
339892,3,3,9.65,Williamstown,New Jersey,8094,3303,2020-10-30,599900
339907,5,6,10.29,Malvern,Pennsylvania,19355,5191,2008-05-20,2999999
339915,4,5,1.15,Devon,Pennsylvania,19333,4239,2018-08-24,1495000
339919,4,5,1.64,Berwyn,Pennsylvania,19312,5942,,2941531
339921,4,3,0.49,Springfield,Pennsylvania,19064,2200,1999-06-03,469000
339924,3,2,0.29,Sewell,New Jersey,8080,1250,2020-09-25,254250
339936,3,2,0.46,Broomall,Pennsylvania,19008,1408,1990-09-13,475000
339939,4,4,0.69,Paoli,Pennsylvania,19301,3834,1985-11-01,650000
339941,4,3,1.4,Media,Pennsylvania,19063,3040,1990-02-09,950000
339943,4,4,0.7,Newtown Square,Pennsylvania,19073,4447,2018-09-17,925000
339976,3,3,3.0,Franklinville,New Jersey,8322,2504,,399000
339988,2,1,0.03,Philadelphia,Pennsylvania,19143,1113,2000-12-27,119000
339996,3,2,0.03,Philadelphia,Pennsylvania,19143,1900,2021-02-24,219900
339998,3,1,0.03,Philadelphia,Pennsylvania,19143,1544,,100000
340002,3,1,0.05,Collingdale,Pennsylvania,19023,1202,2000-11-03,149900
340009,4,3,0.15,Havertown,Pennsylvania,19083,2350,2021-11-23,620000
340010,4,1,0.03,Philadelphia,Pennsylvania,19143,2256,,275000
340020,3,3,0.03,Philadelphia,Pennsylvania,19143,1550,2021-03-10,275000
340033,4,1,0.28,Paoli,Pennsylvania,19301,1745,,389000
340040,3,3,0.3,Berwyn,Pennsylvania,19312,2724,2014-12-08,695000
340051,3,2,2.25,Williamstown,New Jersey,8094,2098,2020-05-08,390000
340056,4,3,0.46,Paoli,Pennsylvania,19301,2828,2009-08-19,749900
340059,6,4,0.97,Malvern,Pennsylvania,19355,3600,2021-02-22,835000
340084,5,4,0.52,Berwyn,Pennsylvania,19312,3532,2011-06-02,1175000
340089,4,3,0.3,Paoli,Pennsylvania,19301,2829,,779000
340090,4,2,0.22,Sicklerville,New Jersey,8081,1632,2021-05-26,325000
340091,4,3,0.28,Paoli,Pennsylvania,19301,2315,,710000
340092,4,3,0.97,Media,Pennsylvania,19063,2509,2019-06-11,724999
340095,3,3,0.02,Newtown Square,Pennsylvania,19073,2200,,816160
340108,3,2,0.09,Clifton Heights,Pennsylvania,19018,1408,2010-08-13,215000
340109,3,2,0.03,Lansdowne,Pennsylvania,19050,1266,2008-04-03,240000
340113,3,2,0.06,Lansdowne,Pennsylvania,19050,1620,2021-04-19,324900
340121,3,2,0.17,Havertown,Pennsylvania,19083,1292,1987-08-31,410000
340123,3,3,0.79,Devon,Pennsylvania,19333,2745,2012-02-08,1050000
340126,3,1,0.06,Clifton Heights,Pennsylvania,19018,1152,1985-09-09,230000
340127,3,1,0.11,Ridley Park,Pennsylvania,19078,1314,2021-11-19,339900
340130,5,4,0.17,Broomall,Pennsylvania,19008,4396,2021-03-01,749900
340131,4,3,1.0,Sicklerville,New Jersey,8081,2800,2021-06-03,520000
340132,4,3,0.18,Swarthmore,Pennsylvania,19081,2406,2020-03-20,499000
340159,4,3,0.69,Berwyn,Pennsylvania,19312,2765,,1015000
340201,3,3,0.12,Malvern,Pennsylvania,19355,1472,2011-09-08,449900
340214,3,1,0.22,Blackwood,New Jersey,8012,1248,,300000
340222,4,2,0.31,Paoli,Pennsylvania,19301,1753,2021-05-10,495000
340227,6,8,4.3,Malvern,Pennsylvania,19355,9100,2016-09-02,2750000
340240,4,3,0.1,Sicklerville,New Jersey,8081,2172,2007-11-15,239999
340256,3,1,0.04,Darby,Pennsylvania,19023,1152,2002-04-26,125000
340276,3,3,0.04,Paoli,Pennsylvania,19301,1990,1979-12-01,375000
340291,3,2,0.19,Springfield,Pennsylvania,19064,1704,1994-09-09,379900
340315,4,2,1.08,Sicklerville,New Jersey,8081,1680,2017-11-29,189000
340318,3,1,1.19,Williamstown,New Jersey,8094,1240,2002-09-06,244900
340319,3,3,0.07,Blackwood,New Jersey,8012,1686,2016-05-04,260000
340321,4,2,0.48,Sicklerville,New Jersey,8081,1862,2021-06-16,275000
340342,4,3,1.0,Berwyn,Pennsylvania,19312,2743,,829000
340355,3,2,0.19,Berwyn,Pennsylvania,19312,2096,2022-02-18,235000
340361,3,2,2.49,Franklinville,New Jersey,8322,1520,,240000
340371,3,1,0.11,Paoli,Pennsylvania,19301,1692,2005-10-17,344500
340377,3,4,0.02,Paoli,Pennsylvania,19301,2782,2017-08-16,720000
340388,3,2,0.07,Holmes,Pennsylvania,19043,1792,2010-04-19,247000
340394,6,4,5.1,Malvern,Pennsylvania,19355,3802,,999000
340403,3,3,0.05,Berwyn,Pennsylvania,19312,2054,2017-02-17,360000
340410,4,3,0.26,Sicklerville,New Jersey,8081,1888,2009-09-18,350000
340414,4,3,0.88,Newtown Square,Pennsylvania,19073,2276,,700000
340421,3,2,0.13,Drexel Hill,Pennsylvania,19026,1970,2002-01-07,549000
340427,3,1,0.04,Darby,Pennsylvania,19023,1152,2018-12-31,164500
340428,3,2,0.11,Havertown,Pennsylvania,19083,1810,2020-09-15,425000
340432,5,3,2.69,Williamstown,New Jersey,8094,3699,2021-03-11,395000
340444,3,2,0.42,Blackwood,New Jersey,8012,1768,1989-05-09,259500
340461,2,2,0.02,Sicklerville,New Jersey,8081,1292,2007-09-28,172500
340498,3,1,0.04,Chester,Pennsylvania,19013,1218,2007-07-02,170000
340516,4,6,2.2,Berwyn,Pennsylvania,19312,7196,2014-10-09,2695000
340530,5,4,0.44,Sicklerville,New Jersey,8081,2900,2004-09-22,430000
340535,4,4,0.31,Sicklerville,New Jersey,8081,3584,2004-09-01,575000
340554,3,1,0.18,Sicklerville,New Jersey,8081,1344,2020-10-27,215000
340558,5,4,0.52,Malvern,Pennsylvania,19355,3596,2016-12-05,769900
340562,5,6,1.14,Berwyn,Pennsylvania,19312,6136,,2784076
340575,4,2,0.51,Berwyn,Pennsylvania,19312,2118,2016-07-27,485000
340587,5,4,0.28,Devon,Pennsylvania,19333,2870,1978-10-01,639000
340599,4,3,1.2,Berwyn,Pennsylvania,19312,3003,1996-05-03,819000
340608,3,2,0.28,Malvern,Pennsylvania,19355,1614,2015-04-27,525000
340617,4,3,0.25,Aston,Pennsylvania,19014,1817,2002-06-12,350000
340619,4,2,0.28,Paoli,Pennsylvania,19301,2010,2014-06-04,415000
340623,2,2,0.02,Philadelphia,Pennsylvania,19145,1042,2007-07-17,304000
340625,3,3,0.22,Springfield,Pennsylvania,19064,2139,,475000
340626,4,3,0.25,Springfield,Pennsylvania,19064,2669,1980-09-30,485000
340629,3,2,0.27,Broomall,Pennsylvania,19008,1675,1989-09-13,379900
340633,4,3,2.0,Malvern,Pennsylvania,19355,3445,1994-08-26,975000
340634,4,1,0.07,Sharon Hill,Pennsylvania,19079,1749,2008-05-27,190000
340658,2,1,0.02,Philadelphia,Pennsylvania,19143,1008,2018-06-28,98000
340664,3,1,0.05,Glenolden,Pennsylvania,19036,1008,2011-01-19,180000
340666,3,2,0.02,Philadelphia,Pennsylvania,19148,1092,,275000
340669,5,2,0.14,Lansdowne,Pennsylvania,19050,1632,2016-02-26,260000
340674,3,3,0.02,Media,Pennsylvania,19063,1632,1987-06-09,349000
340675,4,3,0.17,Sicklerville,New Jersey,8081,1925,,389900
340678,3,2,0.11,Drexel Hill,Pennsylvania,19026,1531,2021-08-24,275000
340685,4,2,0.04,Folcroft,Pennsylvania,19032,1152,2016-09-30,190000
340686,3,1,0.04,Glenolden,Pennsylvania,19036,1120,,190000
340689,3,2,0.02,Philadelphia,Pennsylvania,19145,1248,1993-12-13,219900
340690,3,1,0.07,Clifton Heights,Pennsylvania,19018,1120,2014-07-15,179900
340691,2,1,0.08,Brookhaven,Pennsylvania,19015,708,2018-03-13,89900
340693,3,3,0.09,Sharon Hill,Pennsylvania,19079,2166,,300000
340694,4,4,0.66,Rose Valley,Pennsylvania,19063,3152,1985-05-06,569000
340696,3,2,0.04,Philadelphia,Pennsylvania,19143,1824,,249900
340697,5,3,0.29,Broomall,Pennsylvania,19008,2917,1978-09-19,585000
340700,3,1,0.02,Philadelphia,Pennsylvania,19146,980,1992-10-09,225000
340701,3,2,0.02,Philadelphia,Pennsylvania,19145,1050,,250000
340705,3,2,1.0,Newfield,New Jersey,8344,1350,2005-07-25,249000
340706,3,2,0.43,Berwyn,Pennsylvania,19312,2166,2013-07-29,539000
340709,4,3,0.22,Sicklerville,New Jersey,8081,2816,2004-07-23,479900
340717,5,6,1.1,Malvern,Pennsylvania,19355,5286,1998-07-08,1699900
340761,4,4,0.46,Paoli,Pennsylvania,19301,2362,1989-11-01,749900
340763,5,5,1.12,Paoli,Pennsylvania,19301,7193,2006-06-15,1525000
340774,4,5,8.2,Malvern,Pennsylvania,19355,5584,1994-09-20,1949000
340778,5,4,0.52,Devon,Pennsylvania,19333,3257,1997-08-08,925000
340795,3,1,0.04,Clifton Heights,Pennsylvania,19018,1152,2018-08-24,184900
340797,4,4,0.37,Berwyn,Pennsylvania,19312,4591,1996-06-01,1450000
340801,2,2,0.8,Franklinville,New Jersey,8322,1442,2008-08-13,219900
340804,4,2,0.92,Sicklerville,New Jersey,8081,2756,2019-03-11,429900
340821,3,2,0.13,Deptford,New Jersey,8096,1256,2021-10-08,279900
340824,4,2,0.07,Berwyn,Pennsylvania,19312,1286,2016-03-07,399000
340825,5,3,0.04,Philadelphia,Pennsylvania,19139,1650,,300000
340827,3,2,0.02,Philadelphia,Pennsylvania,19145,1096,2000-06-07,235000
340832,3,1,0.05,Philadelphia,Pennsylvania,19153,1280,1993-09-27,240000
340833,4,2,0.1,Glenolden,Pennsylvania,19036,2013,2014-10-27,260000
340834,4,3,0.22,Media,Pennsylvania,19063,3185,2019-05-03,825000
340835,4,5,3.3,Malvern,Pennsylvania,19355,3360,,1200000
340841,4,3,0.38,Williamstown,New Jersey,8094,3696,2019-08-09,499990
340857,3,3,0.06,Philadelphia,Pennsylvania,19153,1360,1996-08-01,305000
340860,3,3,0.03,Philadelphia,Pennsylvania,19148,1370,,399900
340872,4,3,0.22,Sicklerville,New Jersey,8081,3238,2021-01-25,469900
340878,4,2,0.25,Sicklerville,New Jersey,8081,1650,2021-12-10,334900
340881,3,2,0.14,Sicklerville,New Jersey,8081,1990,2004-03-15,325000
340899,6,2,0.04,Philadelphia,Pennsylvania,19143,2544,,289900
340900,4,4,1.1,Devon,Pennsylvania,19333,2800,1998-11-16,725000
340901,3,2,0.35,Paoli,Pennsylvania,19301,1750,2006-11-16,650000
340908,2,3,0.03,Sicklerville,New Jersey,8081,2105,2012-12-20,210000
340912,3,3,0.34,Sicklerville,New Jersey,8081,1816,2003-02-10,326900
340918,3,2,0.3,Sicklerville,New Jersey,8081,1666,2018-08-14,260000
340924,4,5,1.6,Berwyn,Pennsylvania,19312,5960,2001-07-11,2150000
340926,3,1,0.04,Darby,Pennsylvania,19023,1152,1997-11-25,95000
340929,3,2,0.16,Morton,Pennsylvania,19070,1392,2000-05-02,329900
340930,4,2,0.02,Philadelphia,Pennsylvania,19145,1440,2022-02-03,283000
340931,4,3,1.05,Newtown Square,Pennsylvania,19073,3200,1982-08-19,749900
340932,3,1,0.08,Crum Lynne,Pennsylvania,19022,1316,2015-03-31,180000
340933,3,2,0.17,Havertown,Pennsylvania,19083,1299,2017-05-23,409900
340934,2,1,0.02,Philadelphia,Pennsylvania,19148,808,2014-02-05,249900
340971,4,2,0.07,Lansdowne,Pennsylvania,19050,2268,,129000
340977,3,2,0.08,Swarthmore,Pennsylvania,19081,1332,2021-03-29,199900
340978,4,3,0.23,Sicklerville,New Jersey,8081,2203,2018-07-18,380000
340982,5,6,1.5,Newtown Square,Pennsylvania,19073,7537,2011-04-01,1999999
340983,4,1,0.02,Philadelphia,Pennsylvania,19142,1092,2008-04-15,199900
340987,3,2,0.18,Broomall,Pennsylvania,19008,1520,2015-07-21,450000
340990,3,1,0.02,Philadelphia,Pennsylvania,19143,1080,,169999
340991,3,1,0.04,Sharon Hill,Pennsylvania,19079,1240,2008-12-08,125000
340992,4,3,0.21,Sicklerville,New Jersey,8081,2328,2019-03-18,349900
340999,4,3,0.22,Sicklerville,New Jersey,8081,2774,2000-01-05,430000
